Level,Cluster Id
7,28299
7,28298
6,28293
7,28292
7,28291
7,28087
7,28086
7,28083
7,28082
7,28081
7,42223
7,41871
7,56124
6,56119
7,56117
7,56116
6,56012
6,55901
7,55791
7,55789
7,55692
7,55690
