Level,Cluster Id
7,19813
6,19808
7,19587
7,19481
7,19480
7,33826
7,31041
7,31040
7,30930
7,30819
7,30818
7,45058
7,45057
7,45056
7,44942
7,44941
6,44828
7,44827
7,44720
7,44719
7,44611
7,44609
7,44608
7,61646
7,61644
7,61643
7,61537
7,61536
7,61309
