Level,Cluster Id
7,33759
6,33752
7,33751
7,33670
7,47689
7,47688
6,47561
6,47557
7,47556
7,47555
7,61712
6,61707
7,61495
7,61494
7,61492
7,61387
7,61385
6,61271
