Level,Cluster Id
6,31612
7,31611
7,31610
7,31506
6,31501
7,31500
7,31499
7,31272
7,31270
7,31170
7,31169
7,31167
7,31166
7,45412
7,45410
7,45302
7,45301
7,45299
7,45298
7,45186
7,45080
7,45079
6,45074
7,59427
7,59209
7,59208
7,58979
