Level,Cluster Id
7,1047
7,1046
7,947
7,946
7,14940
7,14727
7,14726
7,14724
7,14723
6,14624
7,14617
7,14616
7,14492
7,14487
7,14486
6,14481
7,28868
6,28863
7,28739
7,28642
7,28634
7,28537
7,28536
7,28420
7,42643
7,42642
7,42535
7,42534
7,42532
7,42431
7,42306
7,56659
7,56658
7,56561
7,56560
7,56559
7,56557
7,56556
7,56444
6,56439
7,56338
7,56337
6,56332
7,56331
7,56192
7,56190
