Level,Cluster Id
7,28288
7,28287
7,28191
6,28186
6,28075
7,42219
7,42218
7,42094
7,42093
7,42091
7,41983
7,41865
7,41864
7,41762
6,56101
7,56100
6,55883
7,55882
6,55683
7,55682
