Level,Cluster Id
7,24925
7,36152
7,35703
7,35702
7,50053
7,49949
7,49947
7,49946
6,49714
7,49713
7,49712
7,65772
7,65771
7,65770
7,65768
7,65661
7,63525
7,63524
