Level,Cluster Id
7,27235
7,27117
7,27115
7,27007
7,41128
7,41127
7,41007
7,41006
7,40930
6,40925
6,40921
7,40919
7,40918
7,40917
7,40794
7,40793
6,40788
7,40786
7,40785
7,40695
7,40694
6,40689
7,40688
7,55037
7,55036
7,55034
7,54926
7,54925
7,54923
7,54824
7,54823
7,54822
7,54820
7,54602
7,54601
7,54600
6,68949
7,68948
7,68831
7,68734
7,68731
