Level,Cluster Id
7,49986
6,49981
6,49977
7,49906
7,49905
6,49900
7,49899
7,49898
7,49655
7,49654
6,63794
6,63788
7,63678
7,63676
7,63675
7,63470
7,63468
7,63467
