Level,Cluster Id
7,23283
7,23281
7,23280
7,23176
6,23171
6,22923
7,37176
7,37175
7,37173
6,37067
7,37066
7,36955
7,36856
6,36851
7,36849
7,36848
6,36726
7,36725
7,36724
6,51090
7,50959
7,50958
6,50868
6,50735
7,50110
7,50109
7,50108
6,65000
7,64999
7,64783
6,64778
7,64777
7,64776
7,64664
7,64535
7,64533
7,64532
