Level,Cluster Id
7,30551
7,30550
7,30407
7,30405
7,30404
7,44417
7,44416
7,44297
6,44104
7,44102
7,44012
7,44011
7,44010
6,44005
7,44004
6,58329
6,58129
6,58125
7,58016
7,58015
6,57889
7,57888
