Level,Cluster Id
7,452
6,130
7,129
7,128
7,14360
7,14359
7,14140
7,28265
6,28156
7,28155
7,28154
7,28046
7,28044
7,28043
7,27954
7,27953
6,27823
6,27819
6,42173
7,42172
7,42061
7,42060
7,41949
6,41840
7,41839
6,41729
7,41728
7,55981
6,55976
7,55859
7,55755
7,55636
7,55634
7,55633
