Level,Cluster Id
7,21626
7,21526
7,21525
6,21520
6,21421
7,35312
7,35311
7,35310
7,35199
7,35197
7,35196
7,49427
7,49426
6,49318
7,49223
7,48986
7,48984
7,63346
7,63345
7,63344
7,63342
6,63024
6,63020
6,63016
7,62922
6,62917
6,62913
