Level,Cluster Id
6,52784
7,52666
7,52665
7,52664
7,52546
7,52545
7,52543
7,52542
7,52359
7,52356
6,66698
7,66697
7,66465
7,66462
7,66461
7,66363
7,66362
7,66360
7,66359
7,66255
