Level,Cluster Id
7,4403
7,4272
6,4267
7,4266
7,4265
7,4065
7,4064
7,4062
7,4061
7,18292
7,18181
7,18180
6,17973
6,17969
7,17968
7,17967
6,17866
6,17862
6,17858
7,17857
7,32210
7,32209
7,32207
7,32206
7,32090
7,32087
6,31972
7,31878
7,31877
7,31754
7,46113
7,46112
7,45879
7,45768
6,45763
7,45668
7,45667
6,45662
7,59912
6,59806
6,59802
7,59801
6,59691
7,59690
7,59573
6,59568
7,59566
7,59565
7,59564
