Level,Cluster Id
7,51078
7,51077
6,51072
6,51068
6,50850
6,50846
7,50742
7,64988
7,64987
7,64985
7,64984
7,64904
7,64903
7,64902
7,64767
7,64766
7,64680
6,64675
7,64674
7,64545
