Level,Cluster Id
7,2758
6,2753
6,2749
7,2644
7,2643
7,2641
7,2640
7,2538
7,2427
7,2426
7,16676
6,16663
7,16662
7,16561
7,16556
7,16555
7,16457
7,16456
7,16454
7,16453
7,16445
7,16444
7,16443
7,16354
7,16353
7,16351
7,16350
7,16236
6,30587
7,30456
7,30455
7,30453
6,30343
7,30251
6,30246
7,30245
7,30244
6,30139
7,44324
7,44323
7,44322
7,44143
7,44141
7,44042
6,44037
7,58285
7,58283
7,58282
7,58174
7,58071
6,58066
7,58065
7,58064
7,58052
7,57940
7,57939
7,57938
