Level,Cluster Id
7,22201
7,22200
7,22198
7,22197
7,36103
7,36102
6,36097
6,35990
7,35989
7,35988
6,35893
7,35891
7,35769
6,35764
7,35763
7,35762
7,49995
7,49913
6,49670
6,49666
7,49664
7,49663
7,49662
7,49568
7,49566
7,63829
6,63824
6,63820
6,63816
7,63697
7,63696
7,63475
