Level,Cluster Id
7,23829
7,23725
7,23724
6,23717
7,37749
7,37747
6,37623
7,37537
7,37536
7,37535
7,37425
7,37424
6,37419
7,37418
7,37417
7,37315
7,37314
7,37313
7,37311
7,51516
7,51515
7,51434
7,51433
7,51431
7,51430
7,51294
7,51186
7,51185
6,51180
7,65557
7,65555
7,65428
6,65423
7,65422
7,65421
7,65345
7,65344
6,65108
