Level,Cluster Id
7,1057
7,1056
6,956
7,955
7,954
7,835
7,723
7,721
7,720
7,14944
7,14837
7,14835
7,14737
7,14505
7,14504
7,14502
7,14501
7,28762
7,28761
7,28550
7,28549
7,28432
7,28430
7,42779
7,42778
6,42773
7,42772
7,42771
7,42553
7,42552
7,42550
7,42446
7,42445
7,42443
7,42330
6,42325
7,42323
7,56670
7,56573
7,56449
7,56448
6,56346
7,56219
7,56218
6,56213
7,56212
