Level,Cluster Id
7,2166
7,16083
7,16082
7,16080
6,15958
6,15952
7,15951
7,15648
7,15645
7,15644
7,15643
7,29848
7,29847
7,29741
7,29740
7,29738
7,29737
7,29548
7,29546
6,43871
7,43870
7,43558
7,43439
7,43438
7,43435
7,57801
7,57800
7,57798
7,57701
6,57565
6,57559
7,57558
7,57482
7,57481
7,57479
7,57360
6,57355
6,57351
7,57350
