Level,Cluster Id
7,18291
7,32205
7,32203
7,32202
7,32086
7,32085
7,32084
7,32082
6,31968
7,31967
7,31876
7,31874
7,31873
7,31753
7,31752
7,31751
7,31749
7,46111
7,46109
7,46108
7,45997
7,45996
7,45993
7,45992
6,45874
7,45762
7,45761
7,60029
6,60024
7,59800
7,59799
6,59794
7,59689
7,59563
6,59558
