Level,Cluster Id
7,1070
7,1069
7,853
7,852
7,849
7,733
7,14975
7,14974
6,14969
6,14650
7,14649
6,14529
7,28890
7,28579
7,28577
7,28447
7,28446
6,28441
7,42796
7,42794
7,42667
6,42662
7,42661
7,42660
7,42587
7,42586
7,42460
7,42459
7,56695
7,56694
7,56693
7,56587
6,56580
6,56576
7,56485
7,56484
6,56479
6,56475
7,56473
7,56370
7,56244
6,56239
7,56238
