Level,Cluster Id
7,30534
7,30533
6,30398
7,30396
7,30395
7,44411
7,44410
7,44408
7,44407
7,44200
7,44097
7,43980
6,43975
7,43974
7,58326
7,58324
7,58323
7,58241
6,58236
7,58235
7,58113
7,58112
7,58110
7,58012
7,57878
7,57875
